x,hi,low
5709.0,1.13786,1.13774
5710.0,1.13786,1.13771
5711.0,1.13788,1.13774
5712.0,1.13783,1.1377
5713.0,1.13782,1.13769
5714.0,1.13772,1.13759
5715.0,1.13776,1.13763
5716.0,1.13762,1.13748
5717.0,1.13776,1.13762
5718.0,1.13774,1.1376
5719.0,1.1378,1.13768
5720.0,1.13778,1.13763
5721.0,1.13773,1.13761
5722.0,1.13755,1.1374
5723.0,1.13744,1.13731
5724.0,1.13732,1.13717
5725.0,1.13728,1.13713
5726.0,1.1372,1.13706
5727.0,1.13707,1.13694
5728.0,1.13706,1.13692
5729.0,1.13703,1.1369
5730.0,1.1371,1.13695
5731.0,1.13714,1.13701
5732.0,1.13716,1.13702
5733.0,1.13725,1.13712
5734.0,1.13733,1.13719
5735.0,1.13744,1.1373
5736.0,1.13751,1.13736
5737.0,1.13746,1.13732
5738.0,1.13747,1.13733
5739.0,1.13752,1.13738
5740.0,1.13761,1.13748
5741.0,1.13762,1.13749
5742.0,1.13759,1.13747
5743.0,1.1376,1.13748
5744.0,1.13773,1.1376
5745.0,1.13778,1.13764
5746.0,1.13784,1.13772
5747.0,1.13786,1.13771
5748.0,1.13789,1.13776
5749.0,1.13779,1.13766
5750.0,1.13769,1.13755
5751.0,1.13762,1.13751
5752.0,1.1377,1.13757
5753.0,1.13782,1.13769
5754.0,1.13781,1.13767
5755.0,1.13789,1.13775
5756.0,1.13784,1.13768
5757.0,1.13791,1.13778
5758.0,1.13793,1.13779
5759.0,1.1379,1.13778
5760.0,1.13797,1.13785
5761.0,1.13785,1.13771
5762.0,1.13785,1.13772
5763.0,1.13786,1.13774
5764.0,1.13783,1.13771
5765.0,1.13778,1.13765
5766.0,1.13782,1.13769
5767.0,1.13787,1.13773
5768.0,1.13794,1.1378
5769.0,1.13796,1.13783
5770.0,1.13793,1.1378
5771.0,1.13795,1.13783
5772.0,1.13804,1.13791
5773.0,1.13803,1.13791
5774.0,1.13801,1.13788
5775.0,1.138,1.13788
5776.0,1.138,1.13786
5777.0,1.13806,1.13793
5778.0,1.13833,1.13821
5779.0,1.13819,1.13807
5780.0,1.13819,1.13803
5781.0,1.13825,1.13811
5782.0,1.13828,1.13816
5783.0,1.13824,1.13811
5784.0,1.13837,1.13825
5785.0,1.13819,1.13804
5786.0,1.13827,1.13813
5787.0,1.13826,1.13811
5788.0,1.13832,1.13819
5789.0,1.13836,1.13822
5790.0,1.13835,1.13821
5791.0,1.13835,1.13821
5792.0,1.13834,1.13822
5793.0,1.13843,1.13828
5794.0,1.13835,1.13821
5795.0,1.13835,1.13822
5796.0,1.13838,1.13825
5797.0,1.13822,1.1381
5798.0,1.1382,1.13805
5799.0,1.13814,1.138
5800.0,1.13809,1.13795
5801.0,1.13802,1.13789
5802.0,1.138,1.13788
5803.0,1.13806,1.13794
5804.0,1.13809,1.13796
5805.0,1.13809,1.13795
5806.0,1.13812,1.13799
5807.0,1.13816,1.13802
5808.0,1.13814,1.13799
5809.0,1.13812,1.138
5810.0,1.13818,1.13805
5811.0,1.13825,1.13813
5812.0,1.13821,1.13808
5813.0,1.13821,1.13805
5814.0,1.13822,1.1381
5815.0,1.1382,1.13807
5816.0,1.13822,1.13808
5817.0,1.13826,1.1381
5818.0,1.13814,1.138
5819.0,1.13809,1.13795
5820.0,1.13821,1.13807
5821.0,1.13821,1.13809
5822.0,1.13824,1.13812
5823.0,1.13828,1.13818
5824.0,1.13846,1.13832
5825.0,1.13849,1.13835
5826.0,1.13857,1.13845
5827.0,1.13843,1.1383
5828.0,1.13848,1.13837
5829.0,1.13845,1.13833
5830.0,1.13855,1.13842
5831.0,1.13849,1.13837
5832.0,1.13846,1.13833
5833.0,1.13843,1.1383
5834.0,1.13862,1.13847
5835.0,1.13864,1.1385
5836.0,1.13846,1.13833
5837.0,1.13853,1.13837
5838.0,1.13849,1.13834
5839.0,1.13852,1.13841
5840.0,1.13855,1.13841
5841.0,1.13857,1.13843
5842.0,1.13857,1.13845
5843.0,1.13855,1.13841
5844.0,1.1386,1.13847
5845.0,1.13865,1.13852
5846.0,1.13869,1.13855
5847.0,1.13863,1.1385
5848.0,1.13866,1.13852
5849.0,1.13869,1.13854
5850.0,1.13866,1.13852
5851.0,1.13863,1.13849
5852.0,1.13858,1.13845
5853.0,1.13853,1.13841
5854.0,1.13852,1.1384
5855.0,1.13863,1.13849
5856.0,1.13861,1.13849
5857.0,1.13868,1.13855
5858.0,1.13869,1.13857
5859.0,1.13861,1.13849
5860.0,1.13875,1.13862
5861.0,1.13872,1.1386
5862.0,1.13878,1.13865
5863.0,1.13886,1.13873
5864.0,1.13882,1.13868
5865.0,1.13885,1.13872
5866.0,1.13885,1.13873
5867.0,1.13873,1.13861
5868.0,1.13874,1.1386
5869.0,1.13869,1.13855
5870.0,1.13879,1.13866
5871.0,1.13882,1.13869
5872.0,1.13879,1.13866
5873.0,1.1388,1.13867
5874.0,1.13871,1.13858
5875.0,1.13872,1.13858
5876.0,1.13856,1.13844
5877.0,1.13878,1.13863
5878.0,1.13873,1.13861
5879.0,1.13869,1.13855
5880.0,1.13886,1.13869
5881.0,1.1389,1.13878
5882.0,1.13885,1.13872
5883.0,1.13883,1.13871
5884.0,1.13883,1.1387
5885.0,1.1389,1.13876
5886.0,1.13894,1.1388
5887.0,1.13898,1.13884
5888.0,1.13891,1.13876
5889.0,1.13893,1.13879
5890.0,1.13892,1.13879
5891.0,1.13893,1.13882
5892.0,1.13911,1.13898
5893.0,1.13906,1.13893
5894.0,1.13912,1.139
5895.0,1.13908,1.13895
5896.0,1.13919,1.13905
5897.0,1.13915,1.13903
5898.0,1.1393,1.13916
5899.0,1.13923,1.1391
5900.0,1.13941,1.13926
5901.0,1.13924,1.13909
5902.0,1.13915,1.139
5903.0,1.13906,1.13889
5904.0,1.13915,1.13899
5905.0,1.13914,1.13896
5906.0,1.13914,1.13898
5907.0,1.13915,1.139
5908.0,1.13914,1.139
5909.0,1.13911,1.13897
5910.0,1.13907,1.13891
5911.0,1.13905,1.13892
5912.0,1.13891,1.13878
5913.0,1.13896,1.13881
5914.0,1.139,1.13887
5915.0,1.13909,1.13893
5916.0,1.13904,1.13891
5917.0,1.13896,1.13883
5918.0,1.13896,1.13882
5919.0,1.13895,1.13882
5920.0,1.13897,1.13882
5921.0,1.13897,1.13883
5922.0,1.13895,1.13881
5923.0,1.13898,1.13885
5924.0,1.13897,1.13884
5925.0,1.13882,1.13868
5926.0,1.13872,1.13859
5927.0,1.13894,1.13879
5928.0,1.13879,1.13864
5929.0,1.13879,1.13865
5930.0,1.1388,1.13865
5931.0,1.13875,1.13863
5932.0,1.13884,1.1387
5933.0,1.13877,1.13862
5934.0,1.13882,1.13869
5935.0,1.13896,1.13882
5936.0,1.13878,1.13867
5937.0,1.13871,1.13859
5938.0,1.13871,1.13858
5939.0,1.13863,1.1385
5940.0,1.13863,1.13848
5941.0,1.13873,1.13858
5942.0,1.13875,1.13861
5943.0,1.13872,1.13859
5944.0,1.13876,1.13863
5945.0,1.13877,1.13862
5946.0,1.13875,1.13862
5947.0,1.13863,1.13849
5948.0,1.13857,1.13843
5949.0,1.13861,1.13849
5950.0,1.13861,1.13848
5951.0,1.13864,1.13852
5952.0,1.13862,1.1385
5953.0,1.13854,1.13838
5954.0,1.1385,1.13837
5955.0,1.13857,1.13844
5956.0,1.13852,1.13839
5957.0,1.13853,1.13841
5958.0,1.13857,1.13845
5959.0,1.13856,1.13841
5960.0,1.13859,1.13845
5961.0,1.13855,1.13841
5962.0,1.13848,1.13835
5963.0,1.13845,1.13831
5964.0,1.13847,1.13833
5965.0,1.13849,1.13835
5966.0,1.13842,1.13828
5967.0,1.13836,1.13823
5968.0,1.13823,1.13809
5969.0,1.13801,1.13787
5970.0,1.13813,1.13798
5971.0,1.13817,1.13802
5972.0,1.13816,1.13802
5973.0,1.13827,1.13813
5974.0,1.13836,1.13823
5975.0,1.13835,1.13821
5976.0,1.13819,1.13805
5977.0,1.13816,1.13803
5978.0,1.13818,1.13805
5979.0,1.13813,1.13801
5980.0,1.13828,1.13814
5981.0,1.13835,1.1382
5982.0,1.13823,1.13809
5983.0,1.1382,1.13807
5984.0,1.1382,1.13807
5985.0,1.13821,1.13808
5986.0,1.13812,1.13798
5987.0,1.13801,1.13787
5988.0,1.13801,1.13786
5989.0,1.13792,1.1378
5990.0,1.13796,1.13782
5991.0,1.13803,1.1379
5992.0,1.13812,1.13798
5993.0,1.13808,1.13796
5994.0,1.13797,1.13785
5995.0,1.13796,1.13783
5996.0,1.13789,1.13777
5997.0,1.13786,1.13768
5998.0,1.13781,1.13769
5999.0,1.13787,1.13775
6000.0,1.13797,1.13785
6001.0,1.13792,1.1378
6002.0,1.13784,1.1377
6003.0,1.13786,1.13772
6004.0,1.13788,1.13777
6005.0,1.13786,1.13774
6006.0,1.13785,1.13772
6007.0,1.13784,1.1377
6008.0,1.13783,1.13771
6009.0,1.13784,1.13771
6010.0,1.1378,1.13767
6011.0,1.1378,1.13767
6012.0,1.13782,1.13769
6013.0,1.1378,1.13766
6014.0,1.13781,1.13766
6015.0,1.13774,1.13761
6016.0,1.13793,1.13779
6017.0,1.13764,1.13751
6018.0,1.13762,1.1375
6019.0,1.13755,1.13744
6020.0,1.13759,1.13746
6021.0,1.13758,1.13745
6022.0,1.1376,1.13745
6023.0,1.1377,1.13758
6024.0,1.13756,1.13743
6025.0,1.13754,1.13742
6026.0,1.13758,1.13743
6027.0,1.13755,1.13742
6028.0,1.13768,1.13755
6029.0,1.13763,1.1375
6030.0,1.13756,1.13743
6031.0,1.13753,1.13738
6032.0,1.13751,1.13738
6033.0,1.13757,1.13738
6034.0,1.13757,1.13744
6035.0,1.13759,1.13748
6036.0,1.13759,1.13746
6037.0,1.1377,1.13757
6038.0,1.13769,1.13756
6039.0,1.13766,1.13754
6040.0,1.13756,1.13743
6041.0,1.13756,1.13743
6042.0,1.13758,1.13747
6043.0,1.13763,1.1375
6044.0,1.13776,1.13763
6045.0,1.13771,1.13758
6046.0,1.13769,1.13757
6047.0,1.13767,1.13754
6048.0,1.13762,1.13749
6049.0,1.13765,1.13752
6050.0,1.13765,1.13753
6051.0,1.13762,1.13749
6052.0,1.13762,1.13749
6053.0,1.1376,1.13748
6054.0,1.13764,1.13751
6055.0,1.13763,1.1375
6056.0,1.13751,1.13738
6057.0,1.13745,1.13732
6058.0,1.13746,1.13733
6059.0,1.13748,1.13735
6060.0,1.13743,1.13731
6061.0,1.13736,1.13719
6062.0,1.13719,1.13706
6063.0,1.13724,1.13712
6064.0,1.13732,1.13716
6065.0,1.13735,1.1372
6066.0,1.13747,1.13732
6067.0,1.13757,1.13741
6068.0,1.13754,1.13737
6069.0,1.13751,1.13735
6070.0,1.13755,1.13739
6071.0,1.13752,1.13733
6072.0,1.13778,1.13735
6073.0,1.13856,1.13766
6074.0,1.13875,1.13798
6075.0,1.13831,1.13772
6076.0,1.13765,1.1374
6077.0,1.13737,1.13717
6078.0,1.13692,1.13674
6079.0,1.1373,1.1371
6080.0,1.13703,1.13686
6081.0,1.13692,1.13674
6082.0,1.1369,1.13671
6083.0,1.13682,1.13666
6084.0,1.137,1.13685
6085.0,1.13676,1.13662
6086.0,1.13667,1.13653
6087.0,1.13667,1.13651
6088.0,1.13682,1.1367
6089.0,1.13695,1.1368
6090.0,1.13694,1.1368
6091.0,1.1369,1.13674
6092.0,1.1369,1.13677
6093.0,1.13703,1.13689
6094.0,1.13695,1.13683
6095.0,1.13701,1.13684
6096.0,1.13706,1.13691
6097.0,1.13684,1.1367
6098.0,1.13686,1.13673
6099.0,1.13691,1.13677
6100.0,1.13683,1.1367
6101.0,1.13677,1.13663
6102.0,1.13687,1.13673
6103.0,1.13698,1.13684
6104.0,1.137,1.13687
6105.0,1.13694,1.1368
6106.0,1.13707,1.13694
6107.0,1.13731,1.1372
6108.0,1.13748,1.13735
6109.0,1.13775,1.13758
6110.0,1.13752,1.13737
6111.0,1.13755,1.13741
6112.0,1.13755,1.13737
6113.0,1.13734,1.13721
6114.0,1.13721,1.13709
6115.0,1.13715,1.13701
6116.0,1.1372,1.13707
6117.0,1.13721,1.13708
6118.0,1.13718,1.13703
6119.0,1.13738,1.13727
6120.0,1.13719,1.13705
6121.0,1.13716,1.13703
6122.0,1.13736,1.13723
6123.0,1.13727,1.13714
6124.0,1.13699,1.13685
6125.0,1.13687,1.13671
6126.0,1.13666,1.13653
6127.0,1.13647,1.13633
6128.0,1.13653,1.13639
6129.0,1.13661,1.13644
6130.0,1.13659,1.13646
6131.0,1.13641,1.13627
6132.0,1.13655,1.1364
6133.0,1.13653,1.13639
6134.0,1.13653,1.1364
6135.0,1.13643,1.1363
6136.0,1.13647,1.13634
6137.0,1.13653,1.13639
6138.0,1.13639,1.13626
6139.0,1.13634,1.1362
6140.0,1.13604,1.1359
6141.0,1.13602,1.13588
6142.0,1.13574,1.1356
6143.0,1.13566,1.13552
6144.0,1.13567,1.13552
6145.0,1.13558,1.13544
6146.0,1.13562,1.13547
6147.0,1.13561,1.13545
6148.0,1.13559,1.13546
6149.0,1.13568,1.13552
6150.0,1.13574,1.13561
6151.0,1.13585,1.13572
6152.0,1.13586,1.13572
6153.0,1.13586,1.13571
6154.0,1.13587,1.13574
6155.0,1.13581,1.13565
6156.0,1.13574,1.1356
6157.0,1.13549,1.13535
6158.0,1.13539,1.13528
6159.0,1.13537,1.13522
6160.0,1.13554,1.13537
6161.0,1.13567,1.13552
6162.0,1.13558,1.13544
6163.0,1.13554,1.13541
6164.0,1.13549,1.13538
6165.0,1.13554,1.13541
6166.0,1.13553,1.13539
6167.0,1.13551,1.13536
6168.0,1.13552,1.13539
6169.0,1.13543,1.13529
6170.0,1.13534,1.13519
6171.0,1.13542,1.13528
6172.0,1.13549,1.13533
6173.0,1.1354,1.13527
6174.0,1.13547,1.13532
6175.0,1.13545,1.13532
6176.0,1.13524,1.1351
6177.0,1.13494,1.13479
6178.0,1.13492,1.13476
6179.0,1.1348,1.13467
6180.0,1.13475,1.13459
6181.0,1.13483,1.13471
6182.0,1.1348,1.13467
6183.0,1.13499,1.13485
6184.0,1.13493,1.1348
6185.0,1.13492,1.13478
6186.0,1.13486,1.13473
6187.0,1.13489,1.13476
6188.0,1.13484,1.13471
6189.0,1.13485,1.13471
6190.0,1.13494,1.1348
6191.0,1.13499,1.13486
6192.0,1.13504,1.13491
6193.0,1.1348,1.13465
6194.0,1.13493,1.13479
6195.0,1.13478,1.13465
6196.0,1.13459,1.13444
6197.0,1.13458,1.13445
6198.0,1.13455,1.13442
6199.0,1.13457,1.13442
6200.0,1.13461,1.13441
6201.0,1.13465,1.13452
6202.0,1.13464,1.13451
6203.0,1.13474,1.13459
6204.0,1.13466,1.13453
6205.0,1.13462,1.13446
6206.0,1.13478,1.13463
6207.0,1.13461,1.13449
6208.0,1.13457,1.13445
6209.0,1.1344,1.13428
6210.0,1.13451,1.13438
6211.0,1.13429,1.13415
6212.0,1.13446,1.13432
6213.0,1.13444,1.13429
6214.0,1.13432,1.13419
6215.0,1.13437,1.13424
6216.0,1.13426,1.13414
6217.0,1.13431,1.13416
6218.0,1.13438,1.13426
6219.0,1.13454,1.13439
6220.0,1.1346,1.13445
6221.0,1.13456,1.13442
6222.0,1.13437,1.13422
6223.0,1.1343,1.13416
6224.0,1.13426,1.13411
6225.0,1.13418,1.13403
6226.0,1.13415,1.13402
6227.0,1.13422,1.13409
6228.0,1.13421,1.13409
6229.0,1.13422,1.13408
6230.0,1.13426,1.13413
6231.0,1.13443,1.13429
6232.0,1.13444,1.13429
6233.0,1.13443,1.13429
6234.0,1.13418,1.13405
6235.0,1.13403,1.13389
6236.0,1.13389,1.13373
6237.0,1.13365,1.13349
6238.0,1.13394,1.13378
6239.0,1.13389,1.13375
6240.0,1.13389,1.13376
6241.0,1.13436,1.13421
6242.0,1.13425,1.13411
6243.0,1.13414,1.13399
6244.0,1.13421,1.13407
6245.0,1.13433,1.13421
6246.0,1.13413,1.13397
6247.0,1.13409,1.13395
6248.0,1.13416,1.13404
6249.0,1.13427,1.13413
6250.0,1.13433,1.1342
6251.0,1.13446,1.13432
6252.0,1.13447,1.13434
6253.0,1.13443,1.13429
6254.0,1.13447,1.13435
6255.0,1.13458,1.13445
6256.0,1.13451,1.13437
6257.0,1.13433,1.1342
6258.0,1.13423,1.1341
6259.0,1.13416,1.134
6260.0,1.13416,1.13402
6261.0,1.13411,1.13398
6262.0,1.13402,1.13388
6263.0,1.13407,1.13392
6264.0,1.13413,1.13398
6265.0,1.13438,1.13421
6266.0,1.13443,1.13429
6267.0,1.13449,1.13435
6268.0,1.13453,1.13438
6269.0,1.13447,1.13432
6270.0,1.13448,1.13433
6271.0,1.13459,1.13446
6272.0,1.13464,1.13452
6273.0,1.13479,1.1346
6274.0,1.1347,1.13457
6275.0,1.13477,1.13464
6276.0,1.1348,1.13466
6277.0,1.13476,1.13462
6278.0,1.13462,1.13448
6279.0,1.1347,1.13458
6280.0,1.1347,1.13456
6281.0,1.13473,1.13459
6282.0,1.13477,1.13463
6283.0,1.13481,1.13467
6284.0,1.13481,1.13468
6285.0,1.1349,1.1348
6286.0,1.13488,1.13476
6287.0,1.13485,1.13471
6288.0,1.13489,1.13475
6289.0,1.13488,1.13474
6290.0,1.13484,1.1347
6291.0,1.13485,1.13472
6292.0,1.13482,1.13469
6293.0,1.13487,1.13474
6294.0,1.13488,1.13474
6295.0,1.13485,1.1347
6296.0,1.13477,1.13465
6297.0,1.13463,1.13453
6298.0,1.13465,1.13453
6299.0,1.13477,1.13466
6300.0,1.13472,1.13457
6301.0,1.13472,1.13457
6302.0,1.13477,1.13463
6303.0,1.1347,1.13455
6304.0,1.13473,1.1346
6305.0,1.13479,1.13463
6306.0,1.13481,1.13468
6307.0,1.13481,1.13467
6308.0,1.13482,1.13468
6309.0,1.13478,1.13465
6310.0,1.13471,1.13458
6311.0,1.13472,1.13459
6312.0,1.13467,1.13452
6313.0,1.13469,1.13456
6314.0,1.13481,1.13467
6315.0,1.13483,1.1347
6316.0,1.13486,1.13472
6317.0,1.13483,1.1347
6318.0,1.13487,1.13473
6319.0,1.13486,1.13473
6320.0,1.13493,1.13479
6321.0,1.13493,1.1348
6322.0,1.13491,1.1348
6323.0,1.13492,1.13481
6324.0,1.13497,1.13486
6325.0,1.13481,1.1347
6326.0,1.13485,1.13473
6327.0,1.13476,1.13462
6328.0,1.13476,1.13463
6329.0,1.1348,1.13466
6330.0,1.13477,1.13464
6331.0,1.13479,1.13466
6332.0,1.13476,1.13465
6333.0,1.13471,1.13455
6334.0,1.13469,1.13454
6335.0,1.13462,1.13448
6336.0,1.13463,1.13449
6337.0,1.13471,1.1346
6338.0,1.13476,1.13464
6339.0,1.1348,1.13466
6340.0,1.13502,1.13489
6341.0,1.13499,1.13487
6342.0,1.13499,1.13487
6343.0,1.13504,1.13492
6344.0,1.13508,1.13491
6345.0,1.13516,1.13502
6346.0,1.13516,1.13503
6347.0,1.13516,1.13503
6348.0,1.13523,1.1351
6349.0,1.13517,1.13504
6350.0,1.13514,1.13501
6351.0,1.13515,1.13501
6352.0,1.13512,1.13498
6353.0,1.13519,1.13507
6354.0,1.13528,1.13515
6355.0,1.13526,1.13512
6356.0,1.13514,1.13498
6357.0,1.13518,1.13504
6358.0,1.13524,1.13511
6359.0,1.13534,1.1352
6360.0,1.13533,1.1352
6361.0,1.13531,1.13516
6362.0,1.13532,1.13517
6363.0,1.13531,1.13517
6364.0,1.13529,1.13514
6365.0,1.13525,1.13511
6366.0,1.13526,1.13512
6367.0,1.13519,1.13506
6368.0,1.13518,1.13504
6369.0,1.13528,1.13513
6370.0,1.1353,1.13515
6371.0,1.1352,1.13502
6372.0,1.13525,1.13512
6373.0,1.13532,1.13519
6374.0,1.13536,1.13523
6375.0,1.13533,1.13519
6376.0,1.13536,1.13522
6377.0,1.13537,1.13525
6378.0,1.13538,1.13524
6379.0,1.13529,1.13515
6380.0,1.13526,1.13513
6381.0,1.13524,1.1351
6382.0,1.13507,1.13494
6383.0,1.13513,1.135
6384.0,1.13521,1.13509
6385.0,1.13515,1.13503
6386.0,1.13512,1.13498
6387.0,1.13513,1.135
6388.0,1.13516,1.13503
6389.0,1.13509,1.13497
6390.0,1.13501,1.13488
6391.0,1.13487,1.13475
6392.0,1.13471,1.13458
6393.0,1.13449,1.13435
6394.0,1.13452,1.13436
6395.0,1.13459,1.13446
6396.0,1.13463,1.13449
6397.0,1.13471,1.13457
6398.0,1.13464,1.13451
6399.0,1.13475,1.13462
6400.0,1.13484,1.1347
6401.0,1.13491,1.13476
6402.0,1.1347,1.13457
6403.0,1.13465,1.1345
6404.0,1.13462,1.1345
6405.0,1.13457,1.13443
6406.0,1.13468,1.13452
6407.0,1.13474,1.13461
6408.0,1.13479,1.13466
6409.0,1.13483,1.13471
6410.0,1.13486,1.13471
6411.0,1.13488,1.13475
6412.0,1.13487,1.13476
6413.0,1.13492,1.13478
6414.0,1.13498,1.13484
6415.0,1.1351,1.13495
6416.0,1.13515,1.13501
6417.0,1.13508,1.13495
6418.0,1.13513,1.13499
6419.0,1.13532,1.13519
6420.0,1.13531,1.13515
6421.0,1.13531,1.13519
6422.0,1.13535,1.13522
6423.0,1.1354,1.13527
6424.0,1.13536,1.13522
6425.0,1.13522,1.13508
6426.0,1.13516,1.13504
6427.0,1.13516,1.13501
6428.0,1.13522,1.13509
6429.0,1.13526,1.13514
6430.0,1.13533,1.13521
6431.0,1.13526,1.13513
6432.0,1.13523,1.1351
6433.0,1.13525,1.13511
6434.0,1.13527,1.13514
6435.0,1.13525,1.13511
6436.0,1.13527,1.13513
6437.0,1.13527,1.13512
6438.0,1.13532,1.1352
6439.0,1.13533,1.1352
6440.0,1.13532,1.13519
6441.0,1.13537,1.13524
6442.0,1.13536,1.13524
6443.0,1.13537,1.13523
6444.0,1.13527,1.13513
6445.0,1.13529,1.13514
6446.0,1.13526,1.13513
6447.0,1.13514,1.13501
6448.0,1.13514,1.135
6449.0,1.13521,1.13508
6450.0,1.13521,1.13511
6451.0,1.13516,1.13501
6452.0,1.13524,1.13512
6453.0,1.13523,1.1351
6454.0,1.13519,1.13505
6455.0,1.13521,1.13508
6456.0,1.13518,1.13505
6457.0,1.13516,1.13503
6458.0,1.13516,1.13502
6459.0,1.13512,1.13498
6460.0,1.13508,1.13495
6461.0,1.13504,1.1349
6462.0,1.13508,1.13493
6463.0,1.13523,1.13507
6464.0,1.13518,1.13503
6465.0,1.13515,1.135
6466.0,1.13525,1.1351
6467.0,1.13522,1.13508
6468.0,1.13519,1.13504
6469.0,1.13523,1.13508
6470.0,1.13518,1.13505
6471.0,1.13519,1.13505
6472.0,1.13525,1.13511
6473.0,1.13528,1.13515
6474.0,1.13535,1.1352
6475.0,1.13534,1.13519
6476.0,1.13538,1.13524
6477.0,1.13544,1.13532
6478.0,1.13543,1.13529
6479.0,1.13545,1.1353
6480.0,1.13546,1.13533
6481.0,1.13552,1.13539
6482.0,1.13554,1.13541
6483.0,1.13557,1.13543
6484.0,1.13552,1.13538
6485.0,1.13548,1.13536
6486.0,1.13543,1.1353
6487.0,1.13545,1.13532
6488.0,1.13552,1.13538
6489.0,1.13544,1.13531
6490.0,1.13536,1.13524
6491.0,1.13541,1.13528
6492.0,1.13545,1.13532
6493.0,1.13537,1.13525
6494.0,1.13543,1.13527
6495.0,1.13545,1.13532
6496.0,1.13543,1.1353
6497.0,1.13543,1.1353
6498.0,1.13536,1.13523
6499.0,1.13529,1.13518
6500.0,1.13527,1.13515
6501.0,1.13526,1.13513
6502.0,1.13528,1.13515
6503.0,1.13512,1.13499
6504.0,1.13506,1.13492
6505.0,1.13511,1.13497
6506.0,1.13501,1.13489
6507.0,1.13509,1.13496
6508.0,1.13502,1.13488
6509.0,1.13496,1.13483
6510.0,1.13513,1.13499
6511.0,1.13504,1.13492
6512.0,1.13504,1.1349
6513.0,1.13508,1.13492
6514.0,1.13507,1.13495
6515.0,1.13522,1.13507
6516.0,1.13523,1.13511
6517.0,1.1352,1.13508
6518.0,1.13524,1.13511
6519.0,1.13522,1.13509
6520.0,1.13521,1.13508
6521.0,1.13521,1.13509
6522.0,1.13512,1.13498
6523.0,1.13517,1.13504
6524.0,1.13519,1.13505
6525.0,1.13522,1.13509
6526.0,1.13529,1.13515
6527.0,1.13521,1.13509
6528.0,1.13524,1.13512
6529.0,1.13529,1.13516
6530.0,1.1353,1.13518
6531.0,1.13536,1.13525
6532.0,1.13544,1.13531
6533.0,1.13548,1.13533
6534.0,1.1355,1.13537
6535.0,1.13547,1.13534
6536.0,1.1355,1.13536
6537.0,1.13555,1.13541
6538.0,1.13551,1.13539
6539.0,1.13546,1.13533
6540.0,1.13553,1.13539
6541.0,1.13556,1.13544
6542.0,1.13551,1.1354
6543.0,1.13554,1.13541
6544.0,1.1355,1.13536
6545.0,1.13537,1.13525
6546.0,1.13545,1.13531
6547.0,1.13592,1.13577
6548.0,1.13587,1.13571
6549.0,1.13615,1.13597
6550.0,1.13608,1.1359
6551.0,1.13594,1.13579
6552.0,1.13589,1.13576
6553.0,1.13583,1.13569
6554.0,1.13603,1.13585
6555.0,1.13609,1.13596
6556.0,1.13633,1.13618
6557.0,1.13624,1.13608
6558.0,1.13627,1.13615
6559.0,1.13637,1.13623
6560.0,1.13636,1.13623
6561.0,1.13647,1.13633
6562.0,1.13632,1.13618
6563.0,1.13646,1.13633
6564.0,1.13641,1.13628
6565.0,1.13645,1.13632
6566.0,1.13652,1.13639
6567.0,1.13653,1.13638
6568.0,1.13657,1.13645
6569.0,1.13667,1.13654
6570.0,1.13667,1.13653
6571.0,1.13667,1.13655
6572.0,1.13662,1.1365
6573.0,1.13659,1.13647
6574.0,1.1365,1.13637
6575.0,1.13649,1.13636
6576.0,1.13637,1.13622
6577.0,1.13638,1.13624
6578.0,1.13637,1.13624
6579.0,1.13641,1.13628
6580.0,1.13653,1.1364
6581.0,1.13655,1.13642
6582.0,1.13655,1.13641
6583.0,1.13648,1.13636
6584.0,1.1364,1.13626
6585.0,1.13636,1.13622
6586.0,1.1364,1.13629
6587.0,1.13635,1.13622
6588.0,1.13639,1.13627
6589.0,1.1364,1.13626
6590.0,1.13641,1.13628
6591.0,1.13646,1.13632
6592.0,1.1365,1.13638
6593.0,1.13649,1.13636
6594.0,1.13653,1.1364
6595.0,1.13652,1.13639
6596.0,1.13652,1.13639
6597.0,1.13649,1.13636
6598.0,1.13644,1.13632
6599.0,1.13647,1.13633
6600.0,1.13656,1.13642
6601.0,1.13655,1.13642
6602.0,1.13665,1.13651
6603.0,1.13667,1.13655
6604.0,1.1367,1.13657
6605.0,1.13671,1.13658
6606.0,1.13668,1.13656
6607.0,1.13668,1.13654
6608.0,1.13671,1.13656
6609.0,1.1367,1.13658
6610.0,1.13667,1.13654
6611.0,1.13661,1.13649
6612.0,1.13669,1.13655
6613.0,1.13671,1.13657
6614.0,1.13668,1.13654
6615.0,1.13663,1.13652
6616.0,1.1367,1.13656
6617.0,1.13668,1.13655
6618.0,1.13664,1.13652
6619.0,1.13657,1.13644
6620.0,1.13657,1.13642
6621.0,1.13651,1.13638
6622.0,1.13651,1.13639
6623.0,1.13649,1.13637
6624.0,1.13647,1.13635
6625.0,1.13646,1.13633
6626.0,1.13635,1.1362
6627.0,1.1363,1.13617
6628.0,1.13627,1.13615
6629.0,1.1363,1.13619
6630.0,1.13633,1.13621
6631.0,1.13637,1.13622
6632.0,1.13636,1.13623
6633.0,1.13631,1.13619
6634.0,1.13634,1.13622
6635.0,1.13629,1.13615
6636.0,1.13623,1.13609
6637.0,1.13626,1.13614
6638.0,1.13624,1.13611
6639.0,1.13626,1.13613
6640.0,1.13628,1.13615
6641.0,1.13628,1.13614
6642.0,1.13621,1.13609
